loss	val_loss
1.054711103439331	0.17665418982505798
0.9596167206764221	0.1328475922346115
0.8996003270149231	0.10337037593126297
0.8382396101951599	0.08671481162309647
0.7859418988227844	0.07473777234554291
0.7475534677505493	0.06608092784881592
0.7119098901748657	0.06215214729309082
0.6713812947273254	0.062160033732652664
0.6269991397857666	0.0676305815577507
0.583071768283844	0.08485469967126846
0.5356611013412476	0.1116381511092186
0.48617830872535706	0.1462564766407013
0.4347688853740692	0.1929137110710144
0.38279619812965393	0.26273658871650696
0.34212252497673035	0.35837623476982117
