loss	val_loss
0.8055187463760376	1.75251305103302
0.7610917091369629	1.5907080173492432
0.7333829998970032	1.4360500574111938
0.7088236808776855	1.2959576845169067
0.6822042465209961	1.1866215467453003
0.6533658504486084	1.0920151472091675
0.6248985528945923	1.006411075592041
0.5966790914535522	0.9203162789344788
0.565133810043335	0.8297975659370422
0.528876781463623	0.741314709186554
0.49325913190841675	0.6528246998786926
0.4515487849712372	0.5723186135292053
0.41049981117248535	0.5076066255569458
0.37030547857284546	0.46108153462409973
0.32582026720046997	0.4423562288284302
