loss	val_loss
0.9611590504646301	0.875452995300293
0.9069828391075134	0.8782762885093689
0.8580865263938904	0.8755452632904053
0.8042908906936646	0.8736274838447571
0.7285013198852539	0.8692758083343506
0.6462545394897461	0.8903722763061523
0.539501428604126	0.8767226934432983
0.4324319064617157	0.833507776260376
0.33840668201446533	0.817939281463623
0.28045621514320374	0.6158900260925293
0.25256332755088806	0.5090267658233643
0.2281731814146042	0.4771554172039032
0.2154999077320099	0.468925416469574
0.19558149576187134	0.5437743663787842
0.18395942449569702	0.5726404786109924
