loss	val_loss
0.8586962819099426	1.467759609222412
0.7802590131759644	1.5451972484588623
0.7201385498046875	1.5857415199279785
0.6777888536453247	1.7198017835617065
0.635301947593689	1.5982353687286377
0.6003047823905945	1.5602151155471802
0.5570433735847473	1.500749111175537
0.5147482752799988	1.3478398323059082
0.46968013048171997	1.317859172821045
0.4309421479701996	1.2474370002746582
0.3999450206756592	1.2635427713394165
0.3708674907684326	1.209608554840088
0.3443407416343689	1.2017848491668701
0.31534549593925476	1.0427298545837402
0.2918728291988373	1.0985243320465088
