loss	val_loss
1.1156113147735596	1.2688874006271362
1.0539205074310303	1.1386514902114868
1.0075972080230713	1.0326385498046875
0.9769474864006042	0.9678816795349121
0.9547009468078613	0.932436466217041
0.9366632699966431	0.9066758155822754
0.9228000640869141	0.8873135447502136
0.9125099778175354	0.8695425987243652
0.905772864818573	0.851134717464447
0.8964519500732422	0.8412913680076599
0.8885384798049927	0.8320184350013733
0.8797462582588196	0.8287774920463562
0.8709613084793091	0.824344277381897
0.8603191375732422	0.8247837424278259
0.8510461449623108	0.8259944915771484
