loss	val_loss
0.7650957107543945	2.557265043258667
0.7205667495727539	2.713376522064209
0.6924788355827332	2.8720314502716064
0.6658766269683838	2.977879524230957
0.6507866978645325	3.0394480228424072
0.6398500204086304	3.078298807144165
0.626843273639679	3.0844123363494873
0.6148262619972229	3.0699567794799805
0.6005188822746277	3.011899948120117
0.5842618942260742	2.9177680015563965
0.5690807700157166	2.804821491241455
0.5538888573646545	2.6738083362579346
0.5348819494247437	2.5615978240966797
0.5139560103416443	2.4212846755981445
0.4897913932800293	2.2292442321777344
