loss	val_loss
1.0234482288360596	0.7128933072090149
0.8969171643257141	0.7669025659561157
0.8018749356269836	0.8189727663993835
0.7394904494285583	0.8488348126411438
0.6993265151977539	0.8433285355567932
0.6589109897613525	0.8358119130134583
0.6244620084762573	0.8238105773925781
0.5836222767829895	0.7933531999588013
0.5483394861221313	0.7608368396759033
0.5140387415885925	0.7359761595726013
0.4822220206260681	0.7176096439361572
0.4571830630302429	0.7179503440856934
0.4303324520587921	0.7457302808761597
0.40564408898353577	0.7710080146789551
0.3969882130622864	0.7537012100219727
