loss	val_loss
0.9349865317344666	1.5640549659729004
0.8165953159332275	1.7732558250427246
0.733408510684967	1.9652533531188965
0.6684596538543701	2.136066436767578
0.6095947027206421	2.2311174869537354
0.5657728910446167	2.2761430740356445
0.5402862429618835	2.3042333126068115
0.5106361508369446	2.2325541973114014
0.4903259873390198	2.1645090579986572
0.4677959382534027	2.01432466506958
0.44033730030059814	1.801774501800537
0.4080042839050293	1.5908236503601074
0.37701621651649475	1.4121718406677246
0.34636399149894714	1.309855580329895
0.31668052077293396	1.242653489112854
