loss	val_loss
1.180428147315979	0.47088107466697693
1.135017991065979	0.4460095167160034
1.1045933961868286	0.42777329683303833
1.0612421035766602	0.41154226660728455
1.0077658891677856	0.39677122235298157
0.9548460841178894	0.3856363892555237
0.9165284037590027	0.37348365783691406
0.8827376365661621	0.3514181673526764
0.8437179923057556	0.31855836510658264
0.803661048412323	0.28600749373435974
0.7689473032951355	0.25388532876968384
0.727074146270752	0.22663895785808563
0.6915988922119141	0.2102901190519333
0.6610845923423767	0.20745742321014404
0.6272919178009033	0.2049756646156311
