loss	val_loss
1.078296184539795	1.2723983526229858
1.0426006317138672	1.237084984779358
1.028220772743225	1.1804300546646118
1.0101213455200195	1.1262720823287964
0.991309404373169	1.0737265348434448
0.9766467213630676	1.024684190750122
0.9658055901527405	0.9736436009407043
0.9543865919113159	0.9257389307022095
0.9418611526489258	0.8857483863830566
0.9333169460296631	0.8483344912528992
0.921690046787262	0.8140887022018433
0.9106060862541199	0.7859214544296265
0.8982599973678589	0.7600715160369873
0.8835828900337219	0.7457900643348694
0.8738382458686829	0.7376430034637451
