loss	val_loss
1.0362683534622192	0.8592942357063293
0.9578166604042053	0.8336919546127319
0.8920857310295105	0.8133563995361328
0.8205196857452393	0.7965458035469055
0.7349455952644348	0.791846752166748
0.6593567728996277	0.7909521460533142
0.5758463740348816	0.7431873679161072
0.5064018368721008	0.7103231549263
0.450838565826416	0.6965363025665283
0.4050368070602417	0.7035415172576904
0.3537445366382599	0.6807383298873901
0.2997535765171051	0.5698564052581787
0.25250330567359924	0.49122354388237
0.21109743416309357	0.436678946018219
0.176560640335083	0.361774742603302
