loss	val_loss
0.836123526096344	0.35346198081970215
0.776674211025238	0.37167420983314514
0.7214782238006592	0.3980347514152527
0.6871851682662964	0.4357195794582367
0.6558246612548828	0.48869094252586365
0.6343840956687927	0.5509214401245117
0.6062452793121338	0.6198530793190002
0.5867167115211487	0.7277403473854065
0.563437819480896	0.8685779571533203
0.5422579050064087	1.0507287979125977
0.5177804231643677	1.259580135345459
0.500327467918396	1.5371718406677246
0.4805271327495575	1.7824963331222534
0.45817336440086365	1.9607508182525635
0.44038480520248413	2.0310535430908203
