loss	val_loss
0.8078547120094299	3.502232551574707
0.7642830610275269	3.5536983013153076
0.7281593084335327	3.4982216358184814
0.7106366157531738	3.421804428100586
0.6888437867164612	3.324427366256714
0.6750003099441528	3.1977198123931885
0.6601027250289917	3.087881088256836
0.6456363201141357	2.963841676712036
0.6315853595733643	2.851738929748535
0.6156334280967712	2.783196210861206
0.6038446426391602	2.7248504161834717
0.5927115678787231	2.666395664215088
0.578299880027771	2.6935341358184814
0.5629808306694031	2.7313239574432373
0.5462244153022766	2.8065967559814453
