loss	val_loss
0.9467871189117432	0.5317000150680542
0.6571288704872131	0.4001633822917938
0.4267975687980652	0.34338653087615967
0.3360551595687866	0.2914368808269501
0.27041715383529663	0.2507852613925934
0.22120752930641174	0.24775177240371704
0.19453130662441254	0.22349755465984344
0.16654904186725616	0.21860671043395996
0.1501825898885727	0.2064056098461151
0.1356990933418274	0.19418370723724365
0.12558338046073914	0.2003263235092163
0.1138555184006691	0.19912415742874146
0.10970532149076462	0.1948881596326828
0.10278543084859848	0.18414562940597534
0.0941411629319191	0.19870120286941528
