loss	val_loss
1.1205956935882568	0.5698747634887695
1.0647761821746826	0.5554855465888977
1.0225719213485718	0.5439744591712952
0.9919350743293762	0.5335327386856079
0.9567643404006958	0.5274922847747803
0.9254390001296997	0.5188103914260864
0.8918873071670532	0.5116386413574219
0.8610166907310486	0.5087012052536011
0.8301234245300293	0.5055668950080872
0.797536313533783	0.49950042366981506
0.757830798625946	0.4787708818912506
0.7166245579719543	0.4569895565509796
0.6760353446006775	0.4448227286338806
0.6344355344772339	0.4407622516155243
0.588173508644104	0.4585982859134674
