loss	val_loss
0.9588099718093872	1.8820500373840332
0.924565315246582	1.9250136613845825
0.8985735774040222	1.9183493852615356
0.8709942698478699	1.8458633422851562
0.8448475003242493	1.7487658262252808
0.8117821216583252	1.6786859035491943
0.7831814289093018	1.5831260681152344
0.7463869452476501	1.483234167098999
0.7183452844619751	1.343223214149475
0.678886890411377	1.2035400867462158
0.6428631544113159	1.1135119199752808
0.605694055557251	0.9544637203216553
0.5721919536590576	0.8103864789009094
0.5290641188621521	0.7299521565437317
0.5025691986083984	0.6700922846794128
