loss	val_loss
0.8490337133407593	0.40451574325561523
0.8200045228004456	0.39118579030036926
0.7931531667709351	0.38077664375305176
0.7648776173591614	0.37672582268714905
0.7384735941886902	0.378127783536911
0.7088103294372559	0.3874014914035797
0.6852864027023315	0.404876708984375
0.6620490550994873	0.4343187212944031
0.6421883702278137	0.4779793918132782
0.619265079498291	0.5409407615661621
0.5975223183631897	0.6183368563652039
0.5841618776321411	0.72686767578125
0.5634040236473083	0.8483333587646484
0.5419298410415649	1.0015299320220947
0.5207647681236267	1.203682541847229
