loss	val_loss
0.8468683958053589	1.5850292444229126
0.8131017684936523	1.7049603462219238
0.7906972765922546	1.7668793201446533
0.7758287191390991	1.8005638122558594
0.7599540948867798	1.8471810817718506
0.7467174530029297	1.8828359842300415
0.7336828708648682	1.9235706329345703
0.7195832133293152	1.9537103176116943
0.7014985680580139	1.9603495597839355
0.6808021068572998	1.948415756225586
0.6570656299591064	1.9192376136779785
0.6354103088378906	1.9108189344406128
0.6116602420806885	1.893909215927124
0.5814530253410339	1.8649970293045044
0.5521921515464783	1.802621603012085
